tag,tk,entry_metric,curr_metric,curr_rs,tp1_price,days_held,entry_rs,sl,mcap,sources,tp,last_px,initial_sl,px,fx_exit,partial_tp_hit,sector,date,close_date,status,fx_entry,period
🅱️ RS 核心,3962.T,RS: 99,RS: 100,99,,20,99,1093.27,0,['TOPIX_Small500_小型'],,3837.01,1093.27,2186.53,106.004,False,N/A,2020-08-03,2020-09-01,✅ RS 換倉平倉,105.866,IS
🅱️ RS 核心,QDEL,RS: 99,RS: 96,99,,20,99,146.91,932282880,['S&P600_小型'],,158.37,146.91,293.82,,False,Healthcare,2020-08-03,2020-09-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,TSLA,RS: 99,RS: 100,99,,20,99,49.5,1480036057088,"['S&P500_大盤', 'NDX100_科技']",,158.35,49.5,99.0,,False,Consumer Cyclical,2020-08-03,2020-09-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6920.T,RS: 99,RS: 99,99,,20,99,4442.9,3019657183232,['NK225'],,7534.86,4442.9,8885.8,106.004,False,Technology,2020-08-03,2020-09-01,✅ RS 換倉平倉,105.866,IS
🅱️ RS 核心,8771.T,RS: 99,RS: 98,99,,20,99,1047.8,76742950912,['TOPIX_Small500_小型'],,2017.75,1047.8,2095.6,106.004,False,Financial Services,2020-08-03,2020-09-01,✅ RS 換倉平倉,105.866,IS
🅱️ RS 核心,DOCU,RS: 99,RS: 99,99,,20,99,113.14,13001417728,['S&P400_中型'],,268.8,113.14,226.28,,False,Technology,2020-08-03,2020-09-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,PDD,RS: 99,RS: 98,99,,20,99,48.01,117074362368,['NDX100_科技'],,91.36,48.01,96.03,,False,Consumer Cyclical,2020-08-03,2020-09-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3994.T,RS: 99,RS: 99,99,,20,99,1837.5,342330212352,['TOPIX_Mid400_中型'],,3895.0,1837.5,3675.0,106.004,False,Technology,2020-08-03,2020-09-01,✅ RS 換倉平倉,105.866,IS
🅱️ RS 核心,CALX,RS: 99,RS: 99,99,,20,99,10.83,2364612608,['S&P600_小型'],,21.84,10.83,21.66,,False,Technology,2020-08-03,2020-09-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3064.T,RS: 99,RS: 98,99,,20,99,1051.6,919122870272,['TOPIX_Mid400_中型'],,1998.98,1051.6,2103.19,106.004,False,Consumer Cyclical,2020-08-03,2020-09-01,✅ RS 換倉平倉,105.866,IS
🅱️ RS 核心,UNFI,RS: 99,RS: 99,99,,20,99,10.16,2593245184,['S&P600_小型'],,19.01,10.16,20.32,,False,Consumer Defensive,2020-08-03,2020-09-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,7516.T,RS: 99,RS: 99,99,,20,99,1714.82,129116487680,['TOPIX_Small500_小型'],,3283.75,1714.82,3429.63,106.004,False,Consumer Cyclical,2020-08-03,2020-09-01,✅ RS 換倉平倉,105.866,IS
🅱️ RS 核心,MARA,RS: 99,RS: 98,99,,20,99,1.91,4382565376,['S&P600_小型'],,2.57,1.91,3.83,,False,Financial Services,2020-08-03,2020-09-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3349.T,RS: 99,RS: 98,99,,20,99,4525.12,528804184064,['TOPIX_Mid400_中型'],,8763.69,4525.12,9050.24,106.004,False,Healthcare,2020-08-03,2020-09-01,✅ RS 換倉平倉,105.866,IS
🅱️ RS 核心,PTON,RS: 99,RS: 99,99,,20,99,36.34,2363324672,['S&P600_小型'],,83.67,36.34,72.68,,False,Consumer Cyclical,2020-08-03,2020-09-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3092.T,RS: 99,RS: 99,99,,20,99,436.55,992069877760,"['NK225', 'TOPIX_Mid400_中型']",,878.91,436.55,873.09,106.004,False,Consumer Cyclical,2020-08-03,2020-09-01,✅ RS 換倉平倉,105.866,IS
🅱️ RS 核心,ADT,RS: 99,RS: 96,99,,20,99,5.87,5519374848,['S&P600_小型'],,9.66,5.87,11.73,,False,Industrials,2020-08-03,2020-09-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,SHOP,RS: 99,RS: 99,99,,20,99,54.15,187705737216,['NDX100_科技'],,113.43,54.15,108.31,,False,Technology,2020-08-03,2020-09-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,MRNA,RS: 100,RS: 99,100,,23,100,30.8,58500034560,['S&P500_大盤'],,77.98,30.8,61.59,,False,Healthcare,2020-07-01,2020-08-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,QDEL,RS: 99,RS: 99,99,,23,99,110.38,932282880,['S&P600_小型'],,293.82,110.38,220.76,,False,Healthcare,2020-07-01,2020-08-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6920.T,RS: 99,RS: 99,99,,23,99,4947.13,3019657183232,['NK225'],,8885.8,4947.13,9894.26,105.866,False,Technology,2020-07-01,2020-08-03,✅ RS 換倉平倉,107.989,IS
🅱️ RS 核心,VIR,RS: 99,RS: 98,99,,23,99,19.8,1923139200,['S&P600_小型'],,49.52,19.8,39.6,,False,Healthcare,2020-07-01,2020-08-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,TSLA,RS: 99,RS: 99,99,,23,99,37.32,1480036057088,"['S&P500_大盤', 'NDX100_科技']",,99.0,37.32,74.64,,False,Consumer Cyclical,2020-07-01,2020-08-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3962.T,RS: 99,RS: 99,99,,23,99,881.67,0,['TOPIX_Small500_小型'],,2186.53,881.67,1763.33,105.866,False,N/A,2020-07-01,2020-08-03,✅ RS 換倉平倉,107.989,IS
🅱️ RS 核心,PDD,RS: 99,RS: 99,99,,23,99,42.72,117074362368,['NDX100_科技'],,96.03,42.72,85.45,,False,Consumer Cyclical,2020-07-01,2020-08-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,8771.T,RS: 99,RS: 99,99,,23,99,1156.43,76742950912,['TOPIX_Small500_小型'],,2095.6,1156.43,2312.85,105.866,False,Financial Services,2020-07-01,2020-08-03,✅ RS 換倉平倉,107.989,IS
🅱️ RS 核心,ACMR,RS: 99,RS: 100,99,,23,99,10.11,4626106880,['S&P600_小型'],,35.85,10.11,20.22,,False,Technology,2020-07-01,2020-08-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,DOCU,RS: 99,RS: 99,99,,23,99,89.48,13001417728,['S&P400_中型'],,226.28,89.48,178.96,,False,Technology,2020-07-01,2020-08-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3064.T,RS: 99,RS: 99,99,,23,99,1026.73,919122870272,['TOPIX_Mid400_中型'],,2103.19,1026.73,2053.46,105.866,False,Consumer Cyclical,2020-07-01,2020-08-03,✅ RS 換倉平倉,107.989,IS
🅱️ RS 核心,SHOP,RS: 99,RS: 99,99,,23,99,50.83,187705737216,['NDX100_科技'],,108.31,50.83,101.66,,False,Technology,2020-07-01,2020-08-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3349.T,RS: 99,RS: 99,99,,23,99,3966.35,528804184064,['TOPIX_Mid400_中型'],,9050.24,3966.35,7932.69,105.866,False,Healthcare,2020-07-01,2020-08-03,✅ RS 換倉平倉,107.989,IS
🅱️ RS 核心,3769.T,RS: 99,RS: 99,99,,23,99,5358.16,671260803072,['TOPIX_Mid400_中型'],,10820.45,5358.16,10716.31,105.866,False,Technology,2020-07-01,2020-08-03,✅ RS 換倉平倉,107.989,IS
🅱️ RS 核心,BILL,RS: 99,RS: 95,99,,23,99,44.96,4292952832,['S&P400_中型'],,96.82,44.96,89.91,,False,Technology,2020-07-01,2020-08-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9697.T,RS: 99,RS: 98,99,,23,99,455.75,1751040786432,['TOPIX_Mid400_中型'],,1049.85,455.75,911.5,105.866,False,Communication Services,2020-07-01,2020-08-03,✅ RS 換倉平倉,107.989,IS
🅱️ RS 核心,PLMR,RS: 99,RS: 98,99,,23,99,43.83,3604788992,['S&P600_小型'],,96.89,43.83,87.66,,False,Financial Services,2020-07-01,2020-08-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,DDOG,RS: 99,RS: 97,99,,23,99,44.69,76626608128,"['S&P500_大盤', 'NDX100_科技']",,95.67,44.69,89.38,,False,Technology,2020-07-01,2020-08-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,4985.T,RS: 99,RS: 97,99,,23,99,3425.61,105979256832,['TOPIX_Small500_小型'],,6324.88,3425.61,6851.23,105.866,False,Consumer Defensive,2020-07-01,2020-08-03,✅ RS 換倉平倉,107.989,IS
🅱️ RS 核心,ETSY,RS: 99,RS: 98,99,,23,99,55.6,0,['S&P600_小型'],,126.62,55.6,111.21,,False,N/A,2020-07-01,2020-08-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,RCUS,RS: 100,RS: 99,100,,21,100,16.52,3737978112,['S&P600_小型'],,23.38,16.52,33.04,,False,Healthcare,2020-06-01,2020-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ACMR,RS: 99,RS: 99,99,,21,99,10.65,4626106880,['S&P600_小型'],,20.22,10.65,21.3,,False,Technology,2020-06-01,2020-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6920.T,RS: 99,RS: 99,99,,21,99,4346.04,3019657183232,['NK225'],,9894.26,4346.04,8692.08,107.989,False,Technology,2020-06-01,2020-07-01,✅ RS 換倉平倉,107.708,IS
🅱️ RS 核心,MRNA,RS: 99,RS: 100,99,,21,99,31.09,58500034560,['S&P500_大盤'],,61.59,31.09,62.18,,False,Healthcare,2020-06-01,2020-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,TSLA,RS: 99,RS: 99,99,,21,99,29.94,1480036057088,"['S&P500_大盤', 'NDX100_科技']",,74.64,29.94,59.87,,False,Consumer Cyclical,2020-06-01,2020-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3962.T,RS: 99,RS: 99,99,,21,99,666.54,0,['TOPIX_Small500_小型'],,1763.33,666.54,1333.08,107.989,False,N/A,2020-06-01,2020-07-01,✅ RS 換倉平倉,107.708,IS
🅱️ RS 核心,ENPH,RS: 99,RS: 98,99,,21,99,29.84,4693777920,['S&P600_小型'],,49.06,29.84,59.68,,False,Technology,2020-06-01,2020-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3994.T,RS: 99,RS: 99,99,,21,99,1765.0,342330212352,['TOPIX_Mid400_中型'],,3170.0,1765.0,3530.0,107.989,False,Technology,2020-06-01,2020-07-01,✅ RS 換倉平倉,107.708,IS
🅱️ RS 核心,VIR,RS: 99,RS: 99,99,,21,99,17.67,1923139200,['S&P600_小型'],,39.6,17.67,35.35,,False,Healthcare,2020-06-01,2020-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,QDEL,RS: 99,RS: 99,99,,21,99,87.46,932282880,['S&P600_小型'],,220.76,87.46,174.92,,False,Healthcare,2020-06-01,2020-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3774.T,RS: 99,RS: 98,99,,21,99,451.84,576322469888,['TOPIX_Mid400_中型'],,848.07,451.84,903.68,107.989,False,Communication Services,2020-06-01,2020-07-01,✅ RS 換倉平倉,107.708,IS
🅱️ RS 核心,TGTX,RS: 99,RS: 98,99,,21,99,9.19,8825269248,['S&P600_小型'],,20.31,9.19,18.39,,False,Healthcare,2020-06-01,2020-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3769.T,RS: 99,RS: 99,99,,21,99,5793.62,671260803072,['TOPIX_Mid400_中型'],,10716.31,5793.62,11587.25,107.989,False,Technology,2020-06-01,2020-07-01,✅ RS 換倉平倉,107.708,IS
🅱️ RS 核心,DOCU,RS: 99,RS: 99,99,,21,99,73.61,13001417728,['S&P400_中型'],,178.96,73.61,147.22,,False,Technology,2020-06-01,2020-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,PDD,RS: 99,RS: 99,99,,21,99,32.88,117074362368,['NDX100_科技'],,85.45,32.88,65.76,,False,Consumer Cyclical,2020-06-01,2020-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9697.T,RS: 99,RS: 99,99,,21,99,456.91,1751040786432,['TOPIX_Mid400_中型'],,911.5,456.91,913.82,107.989,False,Communication Services,2020-06-01,2020-07-01,✅ RS 換倉平倉,107.708,IS
🅱️ RS 核心,SHOP,RS: 99,RS: 99,99,,21,99,37.9,187705737216,['NDX100_科技'],,101.66,37.9,75.8,,False,Technology,2020-06-01,2020-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,8771.T,RS: 99,RS: 99,99,,21,99,994.39,76742950912,['TOPIX_Small500_小型'],,2312.85,994.39,1988.78,107.989,False,Financial Services,2020-06-01,2020-07-01,✅ RS 換倉平倉,107.708,IS
🅱️ RS 核心,CYTK,RS: 99,RS: 98,99,,21,99,10.45,10169564160,['S&P400_中型'],,23.61,10.45,20.9,,False,Healthcare,2020-06-01,2020-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3349.T,RS: 99,RS: 99,99,,21,99,3782.48,528804184064,['TOPIX_Mid400_中型'],,7932.69,3782.48,7564.95,107.989,False,Healthcare,2020-06-01,2020-07-01,✅ RS 換倉平倉,107.708,IS
🅱️ RS 核心,RCUS,RS: 100,RS: 100,100,,21,100,13.11,3737978112,['S&P600_小型'],,33.04,13.11,26.22,,False,Healthcare,2020-05-01,2020-06-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ENPH,RS: 99,RS: 99,99,,21,99,21.62,4693777920,['S&P600_小型'],,59.68,21.62,43.25,,False,Technology,2020-05-01,2020-06-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6920.T,RS: 99,RS: 99,99,,21,99,3382.89,3019657183232,['NK225'],,8692.08,3382.89,6765.78,107.708,False,Technology,2020-05-01,2020-06-01,✅ RS 換倉平倉,107.285,IS
🅱️ RS 核心,MRNA,RS: 99,RS: 99,99,,21,99,23.97,58500034560,['S&P500_大盤'],,62.18,23.97,47.93,,False,Healthcare,2020-05-01,2020-06-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,TSLA,RS: 99,RS: 99,99,,21,99,23.38,1480036057088,"['S&P500_大盤', 'NDX100_科技']",,59.87,23.38,46.75,,False,Consumer Cyclical,2020-05-01,2020-06-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3962.T,RS: 99,RS: 99,99,,21,99,498.43,0,['TOPIX_Small500_小型'],,1333.08,498.43,996.87,107.708,False,N/A,2020-05-01,2020-06-01,✅ RS 換倉平倉,107.285,IS
🅱️ RS 核心,QDEL,RS: 99,RS: 99,99,,21,99,69.62,932282880,['S&P600_小型'],,174.92,69.62,139.24,,False,Healthcare,2020-05-01,2020-06-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3774.T,RS: 99,RS: 99,99,,21,99,429.83,576322469888,['TOPIX_Mid400_中型'],,903.68,429.83,859.66,107.708,False,Communication Services,2020-05-01,2020-06-01,✅ RS 換倉平倉,107.285,IS
🅱️ RS 核心,SHOP,RS: 99,RS: 99,99,,21,99,30.68,187705737216,['NDX100_科技'],,75.8,30.68,61.36,,False,Technology,2020-05-01,2020-06-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,DXCM,RS: 99,RS: 98,99,,21,99,42.69,0,"['S&P500_大盤', 'NDX100_科技']",,94.68,42.69,85.38,,False,N/A,2020-05-01,2020-06-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9418.T,RS: 99,RS: 99,99,,21,99,217.04,311868227584,['TOPIX_Small500_小型'],,435.99,217.04,434.08,107.708,False,Industrials,2020-05-01,2020-06-01,✅ RS 換倉平倉,107.285,IS
🅱️ RS 核心,3107.T,RS: 99,RS: 98,99,,21,99,552.11,323862560768,['TOPIX_Mid400_中型'],,1271.43,552.11,1104.23,107.708,False,Technology,2020-05-01,2020-06-01,✅ RS 換倉平倉,107.285,IS
🅱️ RS 核心,VIR,RS: 99,RS: 99,99,,21,99,13.94,1923139200,['S&P600_小型'],,35.35,13.94,27.89,,False,Healthcare,2020-05-01,2020-06-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,CHWY,RS: 99,RS: 98,99,,21,99,21.45,9875311616,['S&P400_中型'],,45.09,21.45,42.9,,False,Consumer Cyclical,2020-05-01,2020-06-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9697.T,RS: 99,RS: 99,99,,21,99,383.67,1751040786432,['TOPIX_Mid400_中型'],,913.82,383.67,767.33,107.708,False,Communication Services,2020-05-01,2020-06-01,✅ RS 換倉平倉,107.285,IS
🅱️ RS 核心,NEM,RS: 99,RS: 97,99,,21,99,25.55,134735634432,['S&P500_大盤'],,50.68,25.55,51.1,,False,Basic Materials,2020-05-01,2020-06-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3349.T,RS: 99,RS: 99,99,,21,99,3356.69,528804184064,['TOPIX_Mid400_中型'],,7564.95,3356.69,6713.38,107.708,False,Healthcare,2020-05-01,2020-06-01,✅ RS 換倉平倉,107.285,IS
🅱️ RS 核心,DOCU,RS: 99,RS: 99,99,,21,99,51.76,13001417728,['S&P400_中型'],,147.22,51.76,103.52,,False,Technology,2020-05-01,2020-06-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,8771.T,RS: 99,RS: 99,99,,21,99,848.2,76742950912,['TOPIX_Small500_小型'],,1988.78,848.2,1696.39,107.708,False,Financial Services,2020-05-01,2020-06-01,✅ RS 換倉平倉,107.285,IS
🅱️ RS 核心,FIVN,RS: 99,RS: 98,99,,21,99,45.92,2581070080,['S&P600_小型'],,107.23,45.92,91.83,,False,Technology,2020-05-01,2020-06-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ENPH,RS: 100,RS: 99,100,,21,100,14.89,4693777920,['S&P600_小型'],,43.25,14.89,29.77,,False,Technology,2020-04-01,2020-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9418.T,RS: 99,RS: 99,99,,21,99,213.7,311868227584,['TOPIX_Small500_小型'],,434.08,213.7,427.41,107.285,False,Industrials,2020-04-01,2020-05-01,✅ RS 換倉平倉,107.508,IS
🅱️ RS 核心,TSLA,RS: 99,RS: 99,99,,21,99,16.05,1480036057088,"['S&P500_大盤', 'NDX100_科技']",,46.75,16.05,32.1,,False,Consumer Cyclical,2020-04-01,2020-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,DXCM,RS: 99,RS: 99,99,,21,99,31.85,0,"['S&P500_大盤', 'NDX100_科技']",,85.38,31.85,63.7,,False,N/A,2020-04-01,2020-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6920.T,RS: 99,RS: 99,99,,21,99,2277.4,3019657183232,['NK225'],,6765.78,2277.4,4554.8,107.285,False,Technology,2020-04-01,2020-05-01,✅ RS 換倉平倉,107.508,IS
🅱️ RS 核心,QDEL,RS: 99,RS: 99,99,,21,99,48.9,932282880,['S&P600_小型'],,139.24,48.9,97.81,,False,Healthcare,2020-04-01,2020-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,MRNA,RS: 99,RS: 99,99,,21,99,14.84,58500034560,['S&P500_大盤'],,47.93,14.84,29.67,,False,Healthcare,2020-04-01,2020-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3774.T,RS: 99,RS: 99,99,,21,99,382.33,576322469888,['TOPIX_Mid400_中型'],,859.66,382.33,764.65,107.285,False,Communication Services,2020-04-01,2020-05-01,✅ RS 換倉平倉,107.508,IS
🅱️ RS 核心,REGN,RS: 99,RS: 98,99,,21,99,246.0,86643834880,"['S&P500_大盤', 'NDX100_科技']",,520.59,246.0,492.01,,False,Healthcare,2020-04-01,2020-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,AMD,RS: 99,RS: 98,99,,21,99,21.83,726598287360,"['S&P500_大盤', 'NDX100_科技']",,49.88,21.83,43.66,,False,Technology,2020-04-01,2020-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,RNG,RS: 99,RS: 98,99,,21,99,104.77,6388221440,['S&P600_小型'],,216.94,104.77,209.55,,False,Technology,2020-04-01,2020-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,7780.T,RS: 99,RS: 98,99,,21,99,1053.37,141309100032,['TOPIX_Small500_小型'],,2136.89,1053.37,2106.73,107.285,False,Healthcare,2020-04-01,2020-05-01,✅ RS 換倉平倉,107.508,IS
🅱️ RS 核心,DOCU,RS: 99,RS: 99,99,,21,99,46.04,13001417728,['S&P400_中型'],,103.52,46.04,92.09,,False,Technology,2020-04-01,2020-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,CCOI,RS: 99,RS: 97,99,,21,99,29.36,489366368,['S&P600_小型'],,59.65,29.36,58.73,,False,Communication Services,2020-04-01,2020-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3349.T,RS: 99,RS: 99,99,,21,99,3044.49,528804184064,['TOPIX_Mid400_中型'],,6713.38,3044.49,6088.99,107.285,False,Healthcare,2020-04-01,2020-05-01,✅ RS 換倉平倉,107.508,IS
🅱️ RS 核心,4523.T,RS: 99,RS: 94,99,,21,99,3135.94,1357837369344,"['NK225', 'TOPIX_Mid400_中型']",,6165.31,3135.94,6271.87,107.285,False,Healthcare,2020-04-01,2020-05-01,✅ RS 換倉平倉,107.508,IS
🅱️ RS 核心,SHOP,RS: 99,RS: 99,99,,21,99,19.23,187705737216,['NDX100_科技'],,61.36,19.23,38.47,,False,Technology,2020-04-01,2020-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,8771.T,RS: 98,RS: 99,98,,21,98,763.56,76742950912,['TOPIX_Small500_小型'],,1696.39,763.56,1527.11,107.285,False,Financial Services,2020-04-01,2020-05-01,✅ RS 換倉平倉,107.508,IS
🅱️ RS 核心,RGEN,RS: 98,RS: 98,98,,21,98,47.17,9793267712,['S&P400_中型'],,112.91,47.17,94.33,,False,Healthcare,2020-04-01,2020-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9697.T,RS: 98,RS: 99,98,,21,98,384.83,1751040786432,['TOPIX_Mid400_中型'],,767.33,384.83,769.66,107.285,False,Communication Services,2020-04-01,2020-05-01,✅ RS 換倉平倉,107.508,IS
🅱️ RS 核心,ENPH,RS: 100,RS: 100,100,,21,100,25.7,4693777920,['S&P600_小型'],,29.77,25.7,51.4,,False,Technology,2020-03-02,2020-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,TSLA,RS: 99,RS: 99,99,,21,99,24.79,1480036057088,"['S&P500_大盤', 'NDX100_科技']",,32.1,24.79,49.57,,False,Consumer Cyclical,2020-03-02,2020-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6920.T,RS: 99,RS: 99,99,,21,99,2500.4,3019657183232,['NK225'],,4554.8,2500.4,5000.8,107.508,False,Technology,2020-03-02,2020-04-01,✅ RS 換倉平倉,107.697,IS
🅱️ RS 核心,ACMR,RS: 99,RS: 99,99,,21,99,6.11,4626106880,['S&P600_小型'],,9.11,6.11,12.22,,False,Technology,2020-03-02,2020-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9418.T,RS: 99,RS: 99,99,,21,99,247.87,311868227584,['TOPIX_Small500_小型'],,427.41,247.87,495.73,107.508,False,Industrials,2020-03-02,2020-04-01,✅ RS 換倉平倉,107.697,IS
🅱️ RS 核心,SEDG,RS: 99,RS: 97,99,,21,99,64.35,2066729856,['S&P600_小型'],,78.82,64.35,128.7,,False,Technology,2020-03-02,2020-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6407.T,RS: 99,RS: 96,99,,21,99,717.83,348878766080,['TOPIX_Small500_小型'],,1186.48,717.83,1435.65,107.508,False,Industrials,2020-03-02,2020-04-01,✅ RS 換倉平倉,107.697,IS
🅱️ RS 核心,TGTX,RS: 99,RS: 95,99,,21,99,7.0,8825269248,['S&P600_小型'],,8.9,7.0,14.0,,False,Healthcare,2020-03-02,2020-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,RNG,RS: 99,RS: 99,99,,21,99,119.3,6388221440,['S&P600_小型'],,209.55,119.3,238.61,,False,Technology,2020-03-02,2020-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,COLL,RS: 99,RS: 98,99,,21,99,11.8,735610816,['S&P600_小型'],,15.49,11.8,23.59,,False,Healthcare,2020-03-02,2020-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3962.T,RS: 99,RS: 25,99,,21,99,434.96,0,['TOPIX_Small500_小型'],,607.06,434.96,869.91,107.508,False,N/A,2020-03-02,2020-04-01,✅ RS 換倉平倉,107.697,IS
🅱️ RS 核心,SYNA,RS: 99,RS: 98,99,,21,99,34.85,3700302848,['S&P400_中型'],,55.08,34.85,69.71,,False,Technology,2020-03-02,2020-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,DXCM,RS: 99,RS: 99,99,,21,99,35.72,0,"['S&P500_大盤', 'NDX100_科技']",,63.7,35.72,71.43,,False,N/A,2020-03-02,2020-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,AMD,RS: 99,RS: 99,99,,21,99,23.73,726598287360,"['S&P500_大盤', 'NDX100_科技']",,43.66,23.73,47.46,,False,Technology,2020-03-02,2020-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3994.T,RS: 99,RS: 97,99,,21,99,1232.5,342330212352,['TOPIX_Mid400_中型'],,2072.5,1232.5,2465.0,107.508,False,Technology,2020-03-02,2020-04-01,✅ RS 換倉平倉,107.697,IS
🅱️ RS 核心,ACAD,RS: 99,RS: 96,99,,21,99,21.88,4971875840,['S&P600_小型'],,39.26,21.88,43.76,,False,Healthcare,2020-03-02,2020-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6146.T,RS: 98,RS: 95,98,,21,98,3431.12,5861595938816,['NK225'],,6120.02,3431.12,6862.25,107.508,False,Technology,2020-03-02,2020-04-01,✅ RS 換倉平倉,107.697,IS
🅱️ RS 核心,WGO,RS: 98,RS: 48,98,,21,98,22.99,853081664,['S&P600_小型'],,23.77,22.99,45.97,,False,Consumer Cyclical,2020-03-02,2020-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,SHOP,RS: 98,RS: 99,98,,21,98,24.42,187705737216,['NDX100_科技'],,38.47,24.42,48.84,,False,Technology,2020-03-02,2020-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3668.T,RS: 98,RS: 13,98,,21,98,356.81,54384123904,['TOPIX_Small500_小型'],,673.15,356.81,713.62,107.508,False,Communication Services,2020-03-02,2020-04-01,✅ RS 換倉平倉,107.697,IS
🅱️ RS 核心,TSLA,RS: 100,RS: 99,100,,19,100,26.0,1480036057088,"['S&P500_大盤', 'NDX100_科技']",,49.57,26.0,52.0,,False,Consumer Cyclical,2020-02-03,2020-03-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ACMR,RS: 99,RS: 99,99,,19,99,5.92,4626106880,['S&P600_小型'],,12.22,5.92,11.84,,False,Technology,2020-02-03,2020-03-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6920.T,RS: 99,RS: 99,99,,19,99,2614.27,3019657183232,['NK225'],,5000.8,2614.27,5228.53,107.697,False,Technology,2020-02-03,2020-03-02,✅ RS 換倉平倉,108.372,IS
🅱️ RS 核心,TGTX,RS: 99,RS: 99,99,,19,99,7.41,8825269248,['S&P600_小型'],,14.0,7.41,14.81,,False,Healthcare,2020-02-03,2020-03-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9418.T,RS: 99,RS: 99,99,,19,99,264.23,311868227584,['TOPIX_Small500_小型'],,495.73,264.23,528.46,107.697,False,Industrials,2020-02-03,2020-03-02,✅ RS 換倉平倉,108.372,IS
