mcap,sl,fx_entry,fx_exit,tk,days_held,sector,feature_score,px,tp1_price,entry_rs,curr_rs,status,curr_metric,date,tag,initial_sl,sources,period,close_date,features,tp,last_px,partial_tp_hit,entry_metric
14621597696,41.64,,,EXEL,28,Healthcare,3,44.65,50.67,,,❌ STOP LOSS,RS: 96,2025-05-14,⚡ 缺口動能,41.64,['S&P400_中型'],FWD,2025-06-11,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 74.2, 'rv_pct': 0.806, 'bd_pct': 0.766}",53.68,41.64,False,RS: 98
3469602560,113.29,,,LEU,17,Energy,1,113.29,139.17,,,✅ MAX TP,RS: 99,2025-05-23,⚡ 缺口動能,100.35,['S&P600_小型'],FWD,2025-06-09,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 86.3, 'rv_pct': 0.004, 'bd_pct': 0.726}",152.11,152.11,True,RS: 99
6935112192,69.37,,,URBN,14,Consumer Cyclical,2,73.21,80.89,,,❌ STOP LOSS,RS: 97,2025-05-22,⚡ 缺口動能,69.37,['S&P600_小型'],FWD,2025-06-05,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 80.6, 'rv_pct': 0.917, 'bd_pct': 0.984}",84.74,69.37,False,RS: 99
418925182976,58.1,,,PLTR,22,Technology,,116.2,,100,100,✅ RS 換倉平倉,RS: 99,2025-05-01,🅱️ RS 核心,58.1,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-06-02,,,132.04,False,RS: 100
133068849152,4388.26,143.009,143.815,3046.T,22,Healthcare,,8776.51,,100,100,✅ RS 換倉平倉,RS: 100,2025-05-01,🅱️ RS 核心,4388.26,['TOPIX_Small500_小型'],FWD,2025-06-02,,,8221.9,False,RS: 100
41088552960,11.06,,,RKLB,22,Industrials,,22.12,,99,99,✅ RS 換倉平倉,RS: 99,2025-05-01,🅱️ RS 核心,11.06,['NDX100_科技'],FWD,2025-06-02,,,26.6,False,RS: 99
4060533504,26.01,,,SEZL,22,Financial Services,,52.03,,99,99,✅ RS 換倉平倉,RS: 100,2025-05-01,🅱️ RS 核心,26.01,['S&P600_小型'],FWD,2025-06-02,,,112.52,False,RS: 99
4855894016,48.22,,,DAVE,22,Technology,,96.43,,99,99,✅ RS 換倉平倉,RS: 99,2025-05-01,🅱️ RS 核心,48.22,['S&P600_小型'],FWD,2025-06-02,,,209.08,False,RS: 99
321771470848,1672.3,143.009,143.815,9045.T,22,Industrials,,3344.59,,99,99,✅ RS 換倉平倉,RS: 1,2025-05-01,🅱️ RS 核心,1672.3,['TOPIX_Mid400_中型'],FWD,2025-06-02,,,3039.92,False,RS: 99
56731824128,190.8,,,MSTR,22,Technology,,381.6,,99,99,✅ RS 換倉平倉,RS: 97,2025-05-01,🅱️ RS 核心,190.8,['NDX100_科技'],FWD,2025-06-02,,,372.27,False,RS: 99
0,15.77,,,GEO,22,N/A,,31.54,,99,99,✅ RS 換倉平倉,RS: 96,2025-05-01,🅱️ RS 核心,15.77,['S&P600_小型'],FWD,2025-06-02,,,27.08,False,RS: 99
6465114112,18.08,,,HIMS,22,Healthcare,,36.16,,99,99,✅ RS 換倉平倉,RS: 99,2025-05-01,🅱️ RS 核心,18.08,['S&P400_中型'],FWD,2025-06-02,,,56.77,False,RS: 99
0,22.68,,,TGTX,22,N/A,,45.37,,99,99,✅ RS 換倉平倉,RS: 96,2025-05-01,🅱️ RS 核心,22.68,['S&P600_小型'],FWD,2025-06-02,,,35.75,False,RS: 99
5534449664,11.31,,,SEI,22,Energy,,22.62,,99,99,✅ RS 換倉平倉,RS: 99,2025-05-01,🅱️ RS 核心,11.31,['S&P600_小型'],FWD,2025-06-02,,,27.27,False,RS: 99
0,35.74,,,CORT,22,N/A,,71.48,,99,99,✅ RS 換倉平倉,RS: 97,2025-05-01,🅱️ RS 核心,35.74,['S&P600_小型'],FWD,2025-06-02,,,71.68,False,RS: 99
3519287552,75.35,,,LRN,22,Consumer Defensive,,150.7,,99,99,✅ RS 換倉平倉,RS: 99,2025-05-01,🅱️ RS 核心,75.35,['S&P600_小型'],FWD,2025-06-02,,,158.33,False,RS: 99
0,11.64,,,ADMA,22,N/A,,23.27,,99,99,✅ RS 換倉平倉,RS: 95,2025-05-01,🅱️ RS 核心,11.64,['S&P600_小型'],FWD,2025-06-02,,,20.43,False,RS: 99
0,15.46,,,AHR,22,N/A,,30.92,,98,98,✅ RS 換倉平倉,RS: 98,2025-05-01,🅱️ RS 核心,15.46,['S&P400_中型'],FWD,2025-06-02,,,34.07,False,RS: 98
7226607104,200.0,,,DUOL,22,Technology,,400.0,,98,98,✅ RS 換倉平倉,RS: 99,2025-05-01,🅱️ RS 核心,200.0,['S&P400_中型'],FWD,2025-06-02,,,526.85,False,RS: 98
250872922112,190.63,,,GEV,22,Industrials,,381.26,,98,98,✅ RS 換倉平倉,RS: 99,2025-05-01,🅱️ RS 核心,190.63,['S&P500_大盤'],FWD,2025-06-02,,,483.85,False,RS: 98
41891696640,310.55,,,AXON,22,Industrials,,621.1,,98,98,✅ RS 換倉平倉,RS: 98,2025-05-01,🅱️ RS 核心,310.55,"['S&P500_大盤', 'NDX100_科技']",FWD,2025-06-02,,,758.57,False,RS: 98
0,85.83,,,SFM,22,N/A,,171.66,,98,98,✅ RS 換倉平倉,RS: 98,2025-05-01,🅱️ RS 核心,85.83,['S&P400_中型'],FWD,2025-06-02,,,179.53,False,RS: 98
9686976512,18.18,,,CHWY,22,Consumer Cyclical,,36.37,,98,98,✅ RS 換倉平倉,RS: 98,2025-05-01,🅱️ RS 核心,18.18,['S&P400_中型'],FWD,2025-06-02,,,47.46,False,RS: 98
0,45.97,,,CORT,21,N/A,,91.93,,99,99,✅ RS 換倉平倉,RS: 99,2025-04-01,🅱️ RS 核心,45.97,['S&P600_小型'],FWD,2025-05-01,,,71.48,False,RS: 99
0,9.04,,,ALHC,21,N/A,,18.08,,99,99,✅ RS 換倉平倉,RS: 98,2025-04-01,🅱️ RS 核心,9.04,['S&P600_小型'],FWD,2025-05-01,,,16.77,False,RS: 99
0,14.97,,,GEO,21,N/A,,29.93,,99,99,✅ RS 換倉平倉,RS: 99,2025-04-01,🅱️ RS 核心,14.97,['S&P600_小型'],FWD,2025-05-01,,,31.54,False,RS: 99
0,18.88,,,TGTX,21,N/A,,37.75,,99,99,✅ RS 換倉平倉,RS: 99,2025-04-01,🅱️ RS 核心,18.88,['S&P600_小型'],FWD,2025-05-01,,,45.37,False,RS: 99
0,19.5,,,TDS,21,N/A,,39.0,,99,99,✅ RS 換倉平倉,RS: 97,2025-04-01,🅱️ RS 核心,19.5,['S&P600_小型'],FWD,2025-05-01,,,37.44,False,RS: 99
0,10.18,,,CRK,21,N/A,,20.35,,98,98,✅ RS 換倉平倉,RS: 98,2025-04-01,🅱️ RS 核心,10.18,['S&P600_小型'],FWD,2025-05-01,,,18.87,False,RS: 98
0,66.58,,,AGX,21,N/A,,133.16,,98,98,✅ RS 換倉平倉,RS: 98,2025-04-01,🅱️ RS 核心,66.58,['S&P600_小型'],FWD,2025-05-01,,,157.76,False,RS: 98
0,65.25,,,GL,21,N/A,,130.51,,98,98,✅ RS 換倉平倉,RS: 90,2025-04-01,🅱️ RS 核心,65.25,['S&P500_大盤'],FWD,2025-05-01,,,116.51,False,RS: 98
0,9.71,,,ADMA,21,N/A,,19.42,,98,98,✅ RS 換倉平倉,RS: 99,2025-04-01,🅱️ RS 核心,9.71,['S&P600_小型'],FWD,2025-05-01,,,23.27,False,RS: 98
0,77.62,,,SFM,21,N/A,,155.25,,98,98,✅ RS 換倉平倉,RS: 98,2025-04-01,🅱️ RS 核心,77.62,['S&P400_中型'],FWD,2025-05-01,,,171.66,False,RS: 98
0,223.39,,,TPL,21,N/A,,446.78,,98,98,✅ RS 換倉平倉,RS: 97,2025-04-01,🅱️ RS 核心,223.39,['S&P500_大盤'],FWD,2025-05-01,,,431.35,False,RS: 98
0,14.96,,,AHR,21,N/A,,29.92,,98,98,✅ RS 換倉平倉,RS: 98,2025-04-01,🅱️ RS 核心,14.96,['S&P400_中型'],FWD,2025-05-01,,,30.92,False,RS: 98
0,50.99,,,CVSA,21,N/A,,101.97,,98,98,✅ RS 換倉平倉,RS: 96,2025-04-01,🅱️ RS 核心,50.99,['S&P600_小型'],FWD,2025-05-01,,,107.24,False,RS: 98
0,59.03,,,GSHD,21,N/A,,118.07,,98,98,✅ RS 換倉平倉,RS: 91,2025-04-01,🅱️ RS 核心,59.03,['S&P600_小型'],FWD,2025-05-01,,,97.12,False,RS: 98
0,65.67,,,HWM,21,N/A,,131.34,,97,97,✅ RS 換倉平倉,RS: 98,2025-04-01,🅱️ RS 核心,65.67,['S&P500_大盤'],FWD,2025-05-01,,,147.53,False,RS: 97
0,25.49,,,FOX,21,N/A,,50.98,,97,97,✅ RS 換倉平倉,RS: 93,2025-04-01,🅱️ RS 核心,25.49,['S&P500_大盤'],FWD,2025-05-01,,,45.17,False,RS: 97
0,75.71,,,PM,21,N/A,,151.42,,97,97,✅ RS 換倉平倉,RS: 97,2025-04-01,🅱️ RS 核心,75.71,['S&P500_大盤'],FWD,2025-05-01,,,162.88,False,RS: 97
0,69.03,,,PLMR,21,N/A,,138.06,,97,97,✅ RS 換倉平倉,RS: 98,2025-04-01,🅱️ RS 核心,69.03,['S&P600_小型'],FWD,2025-05-01,,,143.56,False,RS: 97
0,27.52,,,FOXA,21,N/A,,55.05,,97,97,✅ RS 換倉平倉,RS: 92,2025-04-01,🅱️ RS 核心,27.52,['S&P500_大盤'],FWD,2025-05-01,,,48.54,False,RS: 97
0,18.66,,,VIRT,21,N/A,,37.31,,97,97,✅ RS 換倉平倉,RS: 97,2025-04-01,🅱️ RS 核心,18.66,['S&P600_小型'],FWD,2025-05-01,,,38.54,False,RS: 97
